@Caption,ブロードバンドサービス等の契約数の推移,,,,,,,
@Creator,総合通信基盤局電気通信事業部データ通信課,,,,,,,
@Date,2021/6/30,,,,,,,
@Language,ja,,,,,,,
@@Title,,,,,,,,
西暦年,四半期,都道府県名,FTTH,DSL,CATV,FWA,BWA,LTE
@@Unit,,,,,,,,
年,期末,,契約数,契約数,契約数,契約数,契約数,契約数
@@Datatype,,,,,,,,
xsd:string,xsd:string,xsd:string,xsd:integer,xsd:integer,xsd:integer,xsd:integer,xsd:integer,xsd:integer
2019,Q3,長野県,532705,27860,76642,0,701183,-
2019,Q3,岐阜県,486889,24555,54349,0,834623,-
2019,Q3,静岡県,1039913,64504,21679,0,1572535,-
2019,Q3,愛知県,2138242,73314,181159,0,4101333,-
2019,Q3,三重県,488719,17111,35536,0,708321,-
2019,Q3,滋賀県,402354,11871,12089,0,561683,-
2019,Q3,京都府,750993,29147,84721,0,1323180,-
2019,Q3,大阪府,2344680,81316,932395,0,5494937,-
2019,Q3,兵庫県,1247410,57190,411478,0,2540879,-
2019,Q3,奈良県,359982,14173,37018,0,566408,-
2019,Q3,和歌山県,233006,7964,41388,0,320099,-
2019,Q3,鳥取県,121063,8032,19665,0,201663,-
2019,Q3,島根県,140531,10188,26564,0,227623,-
2019,Q3,岡山県,461293,27767,32568,147,766055,-
2019,Q3,広島県,703466,47944,39829,34,1273523,-
2019,Q3,山口県,281747,23096,90642,15,563902,-
2019,Q3,徳島県,210991,9117,314,0,235148,-
2019,Q3,香川県,273372,12029,1993,73,365505,-
2019,Q3,愛媛県,288843,19939,44777,199,484418,-
2019,Q3,高知県,169345,10793,822,368,233278,-
2019,Q3,福岡県,1211680,59778,320203,0,2349396,-
2019,Q3,佐賀県,142185,10740,32334,0,287655,-
2019,Q3,長崎県,254774,26126,52211,141,445402,-
2019,Q3,熊本県,359164,25714,54229,10,642748,-
2019,Q3,大分県,265066,15123,28411,0,402271,-
2019,Q3,宮崎県,207917,12750,58808,11,434497,-
2019,Q3,鹿児島県,329691,30487,9032,311,558237,-
2019,Q3,沖縄県,323193,9675,13760,1076,773261,-
2019,Q4,都道府県計,32740356,1483862,6757052,4400,69834819,
2019,Q4,北海道,1278189,66982,189220,1718,2329785,
2019,Q4,青森県,271079,17238,10504,0,440430,
2019,Q4,岩手県,285365,17211,9147,55,399989,
2019,Q4,宮城県,587411,24035,74153,16,1092166,
2019,Q4,秋田県,221677,12383,11081,0,294909,
2019,Q4,山形県,250815,11839,16320,0,399013,
2019,Q4,福島県,472657,21359,1592,35,775527,
2019,Q4,茨城県,734874,35221,86642,0,1057792,
2019,Q4,栃木県,526392,19113,22443,0,682553,
2019,Q4,群馬県,521653,21499,29019,0,722556,
2019,Q4,埼玉県,1765294,82929,622313,0,3558808,
2019,Q4,千葉県,1640235,69546,503838,0,3003358,
2019,Q4,東京都,4293273,182121,1390160,0,17901786,
2019,Q4,神奈川県,2447885,108434,935555,0,4845872,
2019,Q4,新潟県,562047,26258,33799,0,625826,
2019,Q4,富山県,261998,9880,31709,255,432890,
2019,Q4,石川県,282729,14419,37505,0,471840,
2019,Q4,福井県,161271,5996,55627,0,310781,
2019,Q4,山梨県,227813,9485,11175,0,279711,
2019,Q4,長野県,541807,26452,72500,0,731179,
2019,Q4,岐阜県,493469,23169,50964,0,865920,
2019,Q4,静岡県,1048062,61275,21720,0,1638315,
2019,Q4,愛知県,2163556,69315,173068,0,4283127,
2019,Q4,三重県,500098,15927,27714,0,735721,
2019,Q4,滋賀県,406578,11323,10267,0,583278,
2019,Q4,京都府,754892,27795,85447,0,1382496,
2019,Q4,大阪府,2364642,77146,933936,0,5734303,
2019,Q4,兵庫県,1255639,54381,412123,0,2653579,
2019,Q4,奈良県,363259,13543,35852,0,586616,
2019,Q4,和歌山県,235241,7555,40919,0,330492,
2019,Q4,鳥取県,123168,7662,19037,0,209036,
2019,Q4,島根県,143708,9786,24483,0,234879,
2019,Q4,岡山県,468562,26391,30555,145,800892,
2019,Q4,広島県,711148,45636,40450,34,1343424,
2019,Q4,山口県,285646,22092,90362,15,590243,
2019,Q4,徳島県,213353,8594,301,0,242674,
2019,Q4,香川県,276866,11264,1786,73,378240,
2019,Q4,愛媛県,292072,18806,44607,193,503233,
2019,Q4,高知県,171254,9543,813,364,240311,
2019,Q4,福岡県,1224551,56237,321930,0,2458797,
2019,Q4,佐賀県,145107,10058,31603,0,299165,
2019,Q4,長崎県,258395,25019,51776,140,462578,
2019,Q4,熊本県,363565,24395,54584,10,666971,
2019,Q4,大分県,269140,14369,27427,0,417593,
2019,Q4,宮崎県,212275,12015,58311,11,449916,
2019,Q4,鹿児島県,333609,29168,9135,310,579318,
2019,Q4,沖縄県,328037,8998,13580,1026,806931,
2020,Q1,都道府県計,33084966,1397840,6712063,4343,71199932,
2020,Q1,北海道,1285200,62802,189860,1665,2290566,
2020,Q1,青森県,273762,15935,10236,0,435645,
2020,Q1,岩手県,288495,15915,9033,51,394579,
2020,Q1,宮城県,590899,22831,74296,16,1074968,
2020,Q1,秋田県,225002,11317,9847,0,291013,
2020,Q1,山形県,251650,11006,16476,0,397531,
2020,Q1,福島県,475222,20429,1841,35,769881,
2020,Q1,茨城県,741013,33602,86379,0,1040605,
2020,Q1,栃木県,530840,18222,21507,0,670164,
2020,Q1,群馬県,525466,20453,27813,0,715110,
2020,Q1,埼玉県,1785396,78373,625178,0,3457792,
2020,Q1,千葉県,1657499,65898,504383,0,2917356,
2020,Q1,東京都,4335691,173049,1393509,0,20174010,
2020,Q1,神奈川県,2474786,102927,931301,0,4678627,
2020,Q1,新潟県,565602,24514,33128,0,619830,
2020,Q1,富山県,265177,9138,29928,304,435490,
2020,Q1,石川県,285174,13568,37259,0,468257,
2020,Q1,福井県,163520,5390,54405,0,309123,
2020,Q1,山梨県,229452,9069,10420,0,273897,
2020,Q1,長野県,550148,24924,68549,0,725659,
2020,Q1,岐阜県,500264,21539,47840,0,861606,
2020,Q1,静岡県,1058420,57066,21829,0,1620914,
2020,Q1,愛知県,2189637,65167,163295,0,4220363,
2020,Q1,三重県,508410,14560,21074,0,726533,
2020,Q1,滋賀県,414743,10638,7136,0,576704,
2020,Q1,京都府,758804,26283,85872,0,1358903,
2020,Q1,大阪府,2390545,72907,933346,0,5656775,
2020,Q1,兵庫県,1273560,50881,411506,0,2600340,
2020,Q1,奈良県,367134,12758,35119,0,581614,
2020,Q1,和歌山県,238019,7033,39879,0,327356,
2020,Q1,鳥取県,124915,7232,18117,0,207503,
2020,Q1,島根県,146767,9391,22401,0,232013,
2020,Q1,岡山県,474073,24855,28709,135,784548,
2020,Q1,広島県,716694,43142,40913,34,1313774,
2020,Q1,山口県,288879,21097,88232,15,581725,
2020,Q1,徳島県,215812,7854,293,0,242500,
2020,Q1,香川県,279782,10288,1539,71,373485,
2020,Q1,愛媛県,295011,17533,44033,194,500064,
2020,Q1,高知県,172392,8987,802,362,237939,
2020,Q1,福岡県,1236521,52704,320573,0,2413808,
2020,Q1,佐賀県,148166,9326,30835,0,296240,
2020,Q1,長崎県,262801,23764,51182,135,456989,
2020,Q1,熊本県,366613,23068,55328,10,659145,
2020,Q1,大分県,272624,13510,27029,0,411527,
2020,Q1,宮崎県,215801,11048,57140,6,447083,
2020,Q1,鹿児島県,336379,27558,9318,330,572501,
2020,Q1,沖縄県,332206,8289,13375,980,797877,
2020,Q2,都道府県計,33580120,1305675,6676972,4236,72502374,
2020,Q2,北海道,1303057,59028,191604,1622,2295787,
2020,Q2,青森県,278227,14918,9894,0,437673,
2020,Q2,岩手県,293156,14815,9063,44,396116,
2020,Q2,宮城県,599795,21458,75726,17,1441790,
2020,Q2,秋田県,228305,10261,9240,0,292319,
2020,Q2,山形県,254613,10104,16774,0,399771,
2020,Q2,福島県,481419,19465,1964,35,774139,
2020,Q2,茨城県,751565,31931,86244,0,1047651,
2020,Q2,栃木県,538786,17260,20571,0,672397,
2020,Q2,群馬県,532304,19283,27863,0,714900,
2020,Q2,埼玉県,1812910,73919,622198,0,3466048,
2020,Q2,千葉県,1679096,62424,504014,0,2935756,
2020,Q2,東京都,4397704,163517,1388114,0,20705451,
2020,Q2,神奈川県,2511743,97117,928546,0,4707608,
2020,Q2,新潟県,572214,22746,32708,0,624043,
2020,Q2,富山県,270127,8370,27821,330,440064,
2020,Q2,石川県,290294,12673,36662,0,472868,
2020,Q2,福井県,166378,4636,53263,0,312082,
2020,Q2,山梨県,233960,8595,9880,0,274097,
2020,Q2,長野県,560407,23443,65715,0,733753,
2020,Q2,岐阜県,508530,19782,45033,0,869190,
2020,Q2,静岡県,1071108,52235,21992,0,1632733,
2020,Q2,愛知県,2221252,60771,157319,0,4256350,
2020,Q2,三重県,517792,13034,17995,0,731211,
2020,Q2,滋賀県,422396,9888,4189,0,578835,
2020,Q2,京都府,766850,24653,86708,0,1370467,
2020,Q2,大阪府,2420120,68819,932530,0,5776125,
2020,Q2,兵庫県,1289212,47274,411425,0,2622060,
2020,Q2,奈良県,371099,11894,34389,0,583575,
2020,Q2,和歌山県,240753,6391,39406,0,328362,
2020,Q2,鳥取県,127745,6746,17564,0,206569,
2020,Q2,島根県,151721,8955,20334,0,232453,
2020,Q2,岡山県,482440,23065,28051,127,789240,
2020,Q2,広島県,727335,40847,41721,30,1329769,
2020,Q2,山口県,293960,19985,88320,15,584545,
2020,Q2,徳島県,218794,6977,176,0,243583,
2020,Q2,香川県,284177,9139,1092,71,375617,
2020,Q2,愛媛県,299034,16102,43634,195,501910,
2020,Q2,高知県,174809,8354,800,356,239208,
2020,Q2,福岡県,1257532,49214,324199,0,2438880,
2020,Q2,佐賀県,151504,8407,30818,0,297849,
2020,Q2,長崎県,269615,21863,51896,108,459029,
2020,Q2,熊本県,374726,21106,56216,9,663776,
2020,Q2,大分県,278696,12690,24824,0,413271,
2020,Q2,宮崎県,222162,9967,55856,1,449300,
2020,Q2,鹿児島県,343622,24142,9415,302,575499,
2020,Q2,沖縄県,337076,7412,13206,974,808655,
2020,Q3,都道府県計,34072205,1231509,6654135,4043,73646559,
2020,Q3,北海道,1318925,56243,193718,1573,2394683,
2020,Q3,青森県,281954,14119,9577,0,453523,
2020,Q3,岩手県,296467,14129,9010,37,410860,
2020,Q3,宮城県,607838,20259,76093,18,1511025,
2020,Q3,秋田県,231481,9672,8654,0,303731,
2020,Q3,山形県,256726,9541,16933,0,413730,
2020,Q3,福島県,486784,18574,2174,36,802947,
2020,Q3,茨城県,762573,30158,85765,0,1090798,
2020,Q3,栃木県,546342,16406,19780,0,702819,
2020,Q3,群馬県,539199,18335,27683,0,745701,
2020,Q3,埼玉県,1841937,69723,623097,0,3624464,
2020,Q3,千葉県,1704587,58981,505428,0,3070487,
2020,Q3,東京都,4460108,153278,1386828,0,19630938,
2020,Q3,神奈川県,2550299,91153,927346,0,4951783,
2020,Q3,新潟県,578500,21518,32669,0,650388,
2020,Q3,富山県,274969,7790,26277,350,454131,
2020,Q3,石川県,294376,12058,36468,0,490164,
2020,Q3,福井県,170697,4360,51345,0,322714,
2020,Q3,山梨県,238408,8183,8955,0,284042,
2020,Q3,長野県,571858,22222,61882,0,772935,
2020,Q3,岐阜県,517776,18682,41604,0,900232,
2020,Q3,静岡県,1084865,48950,22102,0,1692313,
2020,Q3,愛知県,2253886,57421,150445,0,4422152,
2020,Q3,三重県,524236,12300,15824,0,757149,
2020,Q3,滋賀県,428654,9367,2279,0,599197,
2020,Q3,京都府,773844,23154,87144,0,1430687,
2020,Q3,大阪府,2452605,64833,935881,0,6053700,
2020,Q3,兵庫県,1307472,44435,411297,0,2732747,
2020,Q3,奈良県,376542,11222,33343,0,602843,
2020,Q3,和歌山県,243540,6026,39358,0,339298,
2020,Q3,鳥取県,130117,6410,16981,0,213491,
2020,Q3,島根県,155316,8511,19502,0,240202,
2020,Q3,岡山県,489970,21682,27377,121,824797,
2020,Q3,広島県,737807,39082,43146,28,1392659,
2020,Q3,山口県,299335,19028,88107,15,606378,
2020,Q3,徳島県,220911,6607,173,0,250748,
2020,Q3,香川県,288287,8593,753,70,387269,
2020,Q3,愛媛県,303934,15099,43031,194,528801,
2020,Q3,高知県,177385,7871,792,353,246326,
2020,Q3,福岡県,1275904,46355,325577,0,2551641,
2020,Q3,佐賀県,154448,7985,31183,0,308676,
2020,Q3,長崎県,275018,20792,51473,107,475606,
2020,Q3,熊本県,379684,19761,56760,9,687257,
2020,Q3,大分県,284136,12097,23462,0,427457,
2020,Q3,宮崎県,227550,9489,54386,1,461372,
2020,Q3,鹿児島県,350620,22129,9426,286,594652,
2020,Q3,沖縄県,344335,6926,13047,845,837046,
2020,Q4,都道府県計,34525794,1157534,6627934,3825,74372328,
2020,Q4,北海道,1334865,53506,195178,1557,2327035,
2020,Q4,青森県,285079,13321,9352,0,442659,
2020,Q4,岩手県,300103,13468,8938,36,400133,
2020,Q4,宮城県,614956,19137,76421,18,1514659,
2020,Q4,秋田県,234269,9201,7930,0,296439,
2020,Q4,山形県,258660,8807,17211,0,406814,
2020,Q4,福島県,491965,17640,2349,36,784201,
2020,Q4,茨城県,772117,28387,85297,0,1062612,
2020,Q4,栃木県,552359,15444,18963,0,683604,
2020,Q4,群馬県,544752,17210,27599,0,724259,
2020,Q4,埼玉県,1868911,65025,624813,0,3505328,
2020,Q4,千葉県,1727571,54939,505985,0,2967774,
2020,Q4,東京都,4507966,142840,1385912,0,21684071,
2020,Q4,神奈川県,2588459,85069,928507,0,4803977,
2020,Q4,新潟県,584543,20142,32473,0,633126,
2020,Q4,富山県,279494,7300,24799,338,448466,
2020,Q4,石川県,299142,11398,36219,0,480848,
2020,Q4,福井県,175126,4105,49379,0,316111,
2020,Q4,山梨県,242415,7704,8018,0,276165,
2020,Q4,長野県,582680,21035,58184,0,751159,
2020,Q4,岐阜県,526746,17645,37918,0,898911,
2020,Q4,静岡県,1097298,45493,23912,0,1654231,
2020,Q4,愛知県,2284834,53857,142056,0,4317833,
2020,Q4,三重県,531290,11602,14712,0,741241,
2020,Q4,滋賀県,433615,8847,1524,0,590546,
2020,Q4,京都府,780415,21738,87026,0,1394118,
2020,Q4,大阪府,2482880,60823,938604,0,5903118,
2020,Q4,兵庫県,1323798,42084,411918,0,2663885,
2020,Q4,奈良県,381543,10568,32548,0,591088,
2020,Q4,和歌山県,246305,5589,39331,0,333014,
2020,Q4,鳥取県,132286,6154,16617,0,208803,
2020,Q4,島根県,159151,8105,17597,0,235507,
2020,Q4,岡山県,497212,20350,26201,114,803179,
2020,Q4,広島県,746425,37327,41312,27,1346659,
2020,Q4,山口県,303785,18147,85780,15,592190,
2020,Q4,徳島県,223046,6288,166,0,246669,
2020,Q4,香川県,292400,8045,634,70,379928,
2020,Q4,愛媛県,308906,14280,42343,191,520132,
2020,Q4,高知県,180102,7397,710,351,241822,
2020,Q4,福岡県,1293123,43513,327682,0,2481652,
2020,Q4,佐賀県,157212,7637,30644,0,302775,
2020,Q4,長崎県,280107,19891,49978,100,472987,
2020,Q4,熊本県,386068,18644,57490,9,675061,
2020,Q4,大分県,288856,11617,22479,0,418925,
2020,Q4,宮崎県,233406,9054,52900,1,453918,
2020,Q4,鹿児島県,357794,20709,9419,264,582882,
2020,Q4,沖縄県,351759,6452,12906,698,811814,
2021,Q1,都道府県計,35017728,1073135,6584216,3549,75703595,
2021,Q1,北海道,1349132,49868,196001,1516,2359142,
2021,Q1,青森県,287693,12590,8885,0,449517,
2021,Q1,岩手県,303194,12730,8914,35,405192,
2021,Q1,宮城県,621633,17671,76466,18,1547840,
2021,Q1,秋田県,236665,8550,7410,0,299406,
2021,Q1,山形県,260678,8033,17465,0,411538,
2021,Q1,福島県,497066,16386,2595,36,803851,
2021,Q1,茨城県,782225,26218,84446,0,1076216,
2021,Q1,栃木県,559153,13508,18211,0,693207,
2021,Q1,群馬県,550802,15493,27204,0,734129,
2021,Q1,埼玉県,1896982,59928,624502,0,3528709,
2021,Q1,千葉県,1750574,50688,504964,0,2987643,
2021,Q1,東京都,4568611,131542,1377971,0,22292728,
2021,Q1,神奈川県,2628401,78360,929011,0,4825783,
2021,Q1,新潟県,590550,18432,31585,0,642703,
2021,Q1,富山県,283670,6724,23553,315,458273,
2021,Q1,石川県,304331,10751,36112,0,487767,
2021,Q1,福井県,179101,3806,47365,0,321266,
2021,Q1,山梨県,245159,7014,7373,0,278492,
2021,Q1,長野県,593662,19819,54729,0,769650,
2021,Q1,岐阜県,534981,16538,34935,0,914035,
2021,Q1,静岡県,1109896,42129,25933,0,1715746,
2021,Q1,愛知県,2319421,49915,135782,0,4381434,
2021,Q1,三重県,538517,10770,14201,0,748528,
2021,Q1,滋賀県,438396,8160,1253,0,595265,
2021,Q1,京都府,787711,20199,86562,0,1414924,
2021,Q1,大阪府,2526102,56131,935173,0,5996133,
2021,Q1,兵庫県,1345171,39070,409386,0,2691603,
2021,Q1,奈良県,386438,9776,31876,0,593977,
2021,Q1,和歌山県,249602,4970,39056,0,335353,
2021,Q1,鳥取県,134787,5820,16006,0,209171,
2021,Q1,島根県,163101,7638,15891,0,237124,
2021,Q1,岡山県,506428,18639,24411,20,812549,
2021,Q1,広島県,756322,35374,44877,26,1368357,
2021,Q1,山口県,309577,17217,84624,15,599351,
2021,Q1,徳島県,222827,5883,114,0,249504,
2021,Q1,香川県,296111,7302,594,70,383859,
2021,Q1,愛媛県,314321,13356,41485,188,527746,
2021,Q1,高知県,182332,6928,697,349,244218,
2021,Q1,福岡県,1313402,40465,326840,0,2533132,
2021,Q1,佐賀県,159780,7268,30652,0,305212,
2021,Q1,長崎県,285281,18874,48729,93,491178,
2021,Q1,熊本県,393366,17283,57790,9,680126,
2021,Q1,大分県,294277,11165,20670,0,421032,
2021,Q1,宮崎県,240163,8604,49870,1,460023,
2021,Q1,鹿児島県,363406,19588,9322,251,588929,
2021,Q1,沖縄県,356730,5962,12725,607,832034,
2021,Q2,都道府県計,35546175,953673,6572008,3515,76004583,
2021,Q2,北海道,1371677,44530,197584,1482,2354549,
2021,Q2,青森県,291751,11374,8767,0,447808,
2021,Q2,岩手県,307681,11774,8721,35,410035,
2021,Q2,宮城県,631337,15305,77283,18,1502197,
2021,Q2,秋田県,239833,7622,6737,0,299752,
2021,Q2,山形県,263859,7020,17665,0,412044,
2021,Q2,福島県,504027,14976,2788,36,802188,
2021,Q2,茨城県,794632,22967,82999,0,1070844,
2021,Q2,栃木県,567687,11775,17292,0,704402,
2021,Q2,群馬県,558212,13089,27520,0,737243,
2021,Q2,埼玉県,1932671,52732,627125,0,3486046,
2021,Q2,千葉県,1779469,44420,506728,0,2964182,
2021,Q2,東京都,4653359,114112,1379829,0,22663340,
2021,Q2,神奈川県,2682249,68268,930720,0,4766235,
2021,Q2,新潟県,598193,16013,30361,0,639023,
2021,Q2,富山県,287455,5950,22128,385,459245,
2021,Q2,石川県,308584,9860,35093,0,508983,
2021,Q2,福井県,182516,3392,45800,0,322485,
2021,Q2,山梨県,249876,6116,6860,0,277024,
2021,Q2,長野県,605563,18170,51253,0,769126,
2021,Q2,岐阜県,542398,15087,32011,0,911161,
2021,Q2,静岡県,1119707,38192,26205,0,1716806,
2021,Q2,愛知県,2357679,44274,124664,0,4374116,
2021,Q2,三重県,543934,9731,13531,0,744612,
2021,Q2,滋賀県,443649,7207,1223,0,593743,
2021,Q2,京都府,795690,17891,88364,0,1433687,
2021,Q2,大阪府,2554219,48694,936901,0,5954083,
2021,Q2,兵庫県,1362400,34675,409951,0,2667785,
2021,Q2,奈良県,390594,8473,30800,0,588456,
2021,Q2,和歌山県,252132,4237,39077,0,351341,
2021,Q2,鳥取県,136246,5427,15824,0,233632,
2021,Q2,島根県,165803,7123,15250,0,235558,
2021,Q2,岡山県,512681,16724,23040,19,811796,
2021,Q2,広島県,764022,32661,45500,26,1366775,
2021,Q2,山口県,313668,16072,84342,13,596010,
2021,Q2,徳島県,224454,5471,109,0,249150,
2021,Q2,香川県,299309,6330,540,69,495454,
2021,Q2,愛媛県,319275,12251,40090,190,524123,
2021,Q2,高知県,184206,6358,686,324,245112,
2021,Q2,福岡県,1329684,36194,332194,0,2517094,
2021,Q2,佐賀県,161984,6602,30844,0,304430,
2021,Q2,長崎県,290088,17278,48427,47,487027,
2021,Q2,熊本県,398700,15812,59286,9,687188,
2021,Q2,大分県,299717,10500,19576,0,418990,
2021,Q2,宮崎県,245910,7868,48301,1,469823,
2021,Q2,鹿児島県,367376,17755,9344,261,597693,
2021,Q2,沖縄県,360019,5321,12675,600,832187,
